CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06;Imposto de Renda e Contribuição Social sobre o Lucro;-4969000.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06;Imposto de Renda e Contribuição Social sobre o Lucro;-3430000.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.01;Corrente;-2564000.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.01;Corrente;-9092000.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.02;Diferido;-2405000.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.02;Diferido;5662000.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Líquido das Operações Continuadas;25639000.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.07;Resultado Líquido das Operações Continuadas;27813000.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08;Resultado Líquido das Operações Descontinuadas;0.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08;Resultado Líquido das Operações Descontinuadas;0.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09;Lucro/Prejuízo Consolidado do Período;25639000.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.09;Lucro/Prejuízo Consolidado do Período;27813000.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09.01;Atribuído a Sócios da Empresa Controladora;24907000.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.09.01;Atribuído a Sócios da Empresa Controladora;27113000.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09.02;Atribuído a Sócios Não Controladores;732000.00
60.872.504/0001-23;2019-12-31;1;ITAU UNIBANCO HOLDING S.A.;19348;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.09.02;Atribuído a Sócios Não Controladores;700000.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;13736780.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.01;Receita de Venda de Bens e/ou Serviços;14948719.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-11521694.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-13074129.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;2215086.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.03;Resultado Bruto;1874590.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;-1072815.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04;Despesas/Receitas Operacionais;-922079.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;-337404.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.01;Despesas com Vendas;-288515.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-440022.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.02;Despesas Gerais e Administrativas;-426905.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.04;Outras Receitas Operacionais;1135017.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.04;Outras Receitas Operacionais;786770.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.05;Outras Despesas Operacionais;-1690756.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.05;Outras Despesas Operacionais;-1174164.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.06;Resultado de Equivalência Patrimonial;260350.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.06;Resultado de Equivalência Patrimonial;180735.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1142271.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;952511.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06;Resultado Financeiro;93045.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06;Resultado Financeiro;-509839.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.01;Receitas Financeiras;0.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.01;Receitas Financeiras;0.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.02;Despesas Financeiras;0.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.02;Despesas Financeiras;0.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;1235316.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;442672.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-406621.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-65981.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.01;Corrente;-98228.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.01;Corrente;-138960.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.02;Diferido;-308393.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.02;Diferido;72979.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09;Resultado Líquido das Operações Continuadas;828695.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.09;Resultado Líquido das Operações Continuadas;376691.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11;Lucro/Prejuízo Consolidado do Período;828695.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11;Lucro/Prejuízo Consolidado do Período;376691.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;726658.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;213265.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.02;Atribuído a Sócios Não Controladores;102037.00
60.894.730/0001-05;2019-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;14320;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.02;Atribuído a Sócios Não Controladores;163426.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;6814.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.01;Receita de Venda de Bens e/ou Serviços;4076.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-6849.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-7047.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;-35.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.03;Resultado Bruto;-2971.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;2062.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04;Despesas/Receitas Operacionais;-22651.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;0.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.01;Despesas com Vendas;0.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-11385.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.02;Despesas Gerais e Administrativas;-23512.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.04;Outras Receitas Operacionais;936.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.04;Outras Receitas Operacionais;-353.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.05;Outras Despesas Operacionais;0.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.05;Outras Despesas Operacionais;0.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.06;Resultado de Equivalência Patrimonial;12511.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.06;Resultado de Equivalência Patrimonial;1214.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;2027.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;-25622.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06;Resultado Financeiro;489.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06;Resultado Financeiro;938.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.01;Receitas Financeiras;630.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.01;Receitas Financeiras;1033.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.02;Despesas Financeiras;-141.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.02;Despesas Financeiras;-95.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;2516.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-24684.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-16.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;18.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.01;Corrente;-16.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.01;Corrente;-9.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.02;Diferido;0.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.02;Diferido;27.00
61.022.042/0001-18;2019-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;4723;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09;Resultado Líquido das Operações Continuadas;2500.00
